"azithromycin_1.75mM"	"azithromycin_2mM"
"PMT1"	-0.278346413530576	0.154516147334483
"PMT2"	0.158757516286945	-0.11095874387665
"PMT3"	0.0821221175800653	-0.105460921645726
"PMT5"	0.00772504308565041	-0.0738710461299521
"PMT6"	0.0113185432795287	-0.120693893068241
"PMT7"	0.302062613797993	0.197889691038319
"PMU1"	0.0304601270359262	0.0108876876866888
"PNC1"	-0.161002451133508	-0.413844864732399
"PNG1"	-0.0491437891821008	0.148516704927757
"PNP1"	-0.308492494579702	-0.037375392662686
"PNS1"	-0.228397715761402	-0.150372008053403
"PNT1"	0.368088870455926	0.299645517480699
"POA1"	-0.0139797347860589	0.00831243771215092
"POC4"	0.350595875931756	0.609295314833015
"POF1"	-0.0199013579072987	0.0792428454163976
"POG1"	0.0100992833653437	0.0126549679825136
"POL32"	-0.418536878802128	-0.90171562089343
"POL4"	0.0915617548297138	0.313293482885257
"POM152"	-0.169691921737892	0.298240619470684
"POM33"	0.0822300505125289	-0.111240823351727
"POM34"	-0.510364704011642	-0.337355348643556
"POP2"	-1.91171204066677	-2.64605914498599
"POR1"	-0.754111367248166	-1.44283304112214
"POR2"	0.159536124021818	-0.0814925805007259
"POS5"	4.27153241720875	3.81781267235235
"POT1"	-0.0325170826525153	-0.699421091196216
"POX1"	-0.299266702111788	-0.316814024484454
"PPA2"	1.49277001805629	1.31828801713947
"PPE1"	-0.479032031645999	0.434907405167105
"PPG1"	0.272950730117566	0.364847244790345
"PPH21"	-0.0435708211069509	0.0852067892476203
"PPH22"	-0.0331378566509543	0.270893224436991
"PPH3"	0.282989285766226	0.0610145554394493
"PPM1"	-0.0199929825896825	0.281086549321229
"PPM2"	0.0346527428328809	0.120797229348208
"PPN1"	-0.515670927500194	-0.23423285442139
"PPN2"	0.0158892947990631	-0.0368993141376169
"PPQ1"	-0.426786050789669	-0.97654968821478
"PPR1"	0.338685906586033	0.224831408156235
"PPS1"	0.0897437643760693	0.112251048680723
"PPT1"	0.116815919861068	-0.0494150521880117
"PPT2"	2.03413897085614	2.77890976714447
"PPZ1"	-0.0641459720454856	-0.238755591549322
"PPZ2"	0.244593386234652	0.191278928586898
"PRB1"	-0.0490219233151034	0.274832986209659
"PRC1"	0.119672204240189	0.098673549838453
"PRD1"	0.473230792433056	-0.0281375839781842
"PRE9"	0.489665786121257	0.938683962391265
"PRK1"	0.0561719464327798	-0.635276499164366
"PRM1"	0.406768029845825	0.289158662839155
"PRM10"	-0.00468077264254664	0.109110290833908
"PRM15"	0.120813803666503	0.127578212079286
"PRM2"	-0.32509621340009	0.019049525157497
"PRM3"	0.112859437586271	0.378630813595587
"PRM4"	0.239625801583623	0.182564719971102
"PRM5"	-0.203926017110764	-0.0129095257837213
"PRM6"	-0.0567153404118916	-0.402080436748419
"PRM7"	0.163715995467099	0.14372787302077
"PRM8"	0.0483478961414439	0.159331400833495
"PRM9"	0.296946374500585	-0.151663372240608
"PRO1"	2.54534235237515	1.36986359409771
"PRO2"	0.443140517429114	0.281067467795557
"PRP18"	NA	NA
"PRP8"	NA	NA
"PRR1"	-0.163790384657873	0.0238926320241113
"PRR2"	-0.144194116583971	0.178116625286996
"PRS1"	0.0430468383062902	-0.00307274408356545
"PRS2"	NA	NA
"PRS3"	2.37873930749664	1.83352614521366
"PRS4"	0.0694241330326025	0.0284280668629384
"PRS5"	-0.472036404172196	-0.0660509984199187
"PRX1"	0.0201969702670929	0.144519161800464
"PRY1"	0.311945499306252	0.0948223853444618
"PRY2"	-0.0210803247504492	-0.868809145024464
"PRY3"	0.328504084280077	0.451668054737865
"PSD1"	-0.0239349305221931	0.0011876494127252
"PSD2"	-0.0215521750461716	-0.0223863362719608
"PSG1"	0.654972243221412	1.63823466276285
"PSH1"	-0.605268662627168	-1.10774766211364
"PSK1"	-0.248819377791368	-0.172497583230083
"PSK2"	0.181793658781069	-0.234255314081281
"PSO2"	-0.138751318602161	-0.307698147343536
"PSP1"	0.346475460929261	-0.511065430701406
"PSP2"	-0.518990183185374	-0.578343337112837
"PSR1"	-0.440238605423504	-0.659503324122413
"PSR2"	-0.0309174751562215	0.502184011575493
"PST1"	-0.00384455712859488	-0.0088739163303686
"PST2"	0.310774580299259	0.159082321329437
"PSY1"	0.101459853838375	0.0120404828907988
"PSY2"	0.265738950013093	0.202725769816506
"PSY3"	0.0991192314183395	-0.0980432179728077
"PSY4"	-0.0154307434861124	-0.105981325800522
"PTC1"	0.20522679285283	-0.0458255799401287
"PTC2"	0.510482517039166	-0.0509133280530229
"PTC3"	-0.291216623510753	0.322423922488018
"PTC4"	-0.160736543906527	0.262724788162165
"PTC5"	-0.0893816756509096	-0.0344724024515294
"PTC6"	0.646469084312646	0.472225682672211
"PTC7"	0.387743048484702	0.470393514302486
"PTH1"	0.378588642743733	0.39623687146577
"PTH2"	0.0953592763430448	0.126897290342077
"PTH4"	-0.0254267321141874	0.162674571396556
"PTK1"	-0.290869922085991	-0.586153480796565
"PTK2"	0.45783960799608	0.421536131130346
"PTM1"	0.162112600394364	0.287186057807924
"PTP1"	0.215249134850798	0.129314654436433
"PTP2"	-0.765914471579015	-0.277679413923036
"PTP3"	-0.0186122589323482	-0.198958512648318
"PTR2"	0.221622744327885	0.056496471334928
"PUB1"	-0.370592890626966	-0.234794355084526
"PUF2"	-0.287885313276535	-0.363506661678597
"PUF3"	-0.169641482932094	-0.0926352868526459
"PUF4"	0.268011400352278	0.508435584582119
"PUF6"	-0.481577322280152	-0.617484801036715
"PUG1"	0.120841662132686	0.051760841333142
"PUL3"	0.0291850162471742	0.309243796185276
"PUL4"	0.226998264739361	-0.179459423626217
"PUN1"	0.2130433503574	0.223578430610443
"PUS1"	-0.0799818114604012	-0.349774578628544
"PUS2"	0.0411430227669662	-0.288084795462804
"PUS4"	-0.0199146556860987	-0.331702192752926
"PUS5"	-0.161994589921428	-0.199900220656162
"PUS6"	-0.219672161790697	-0.148806133861323
"PUS7"	-0.616089662480829	-0.367155498111022
"PUS9"	-0.310271712891036	-0.193017377520436
"PUT1"	0.137429873566619	0.351203747986006
"PUT2"	-0.0523391740186248	-0.22466882699145
"PUT3"	-0.223581329990979	-0.145124313227504
"PUT4"	0.123471111975454	-0.0214459651774159
"PXA1"	-0.0114695883253809	0.0119733965402029
"PXA2"	0.151054827107108	0.279704606988468
"PXL1"	0.062484912586528	0.0645165944323766
"PXP1"	-0.0275607783619338	0.213651698552031
"PXP2"	0.329598933811993	0.0444982519284708
"PYC1"	0.078072636887538	-0.215886742258908
"PYC2"	0.0864604609023315	-0.0735816395619912
"PYK2"	0.174788708099972	-0.0530304292536927
"PYP1"	0.150825719191207	0.0309794881993249
"QCR10"	-0.208059063122593	-0.311225546711951
"QCR2"	0.210122495449326	0.0827977040138989
"QCR6"	0.12751463726884	-0.0330648966813742
"QCR7"	1.69317438940332	1.70432337932028
"QCR8"	0.533142050807527	0.421178176457112
"QCR9"	NA	NA
"QDR1"	-0.145049382826511	-0.0512380609759172
"QDR2"	-0.88564797062065	0.246930591131173
"QDR3"	-0.0966930661583904	0.029427763662625
"QRI5"	-0.0191354020176066	0.139322984520647
"QRI7"	-0.446119089593513	-0.628286945880047
"RAD1"	0.0894612725375101	0.266499186340288
"RAD10"	0.118945720934267	0.222276337052501
"RAD14"	0.0354748242087847	0.291576250406038
"RAD16"	-0.191831977665131	-0.848872551467148
"RAD17"	-0.0401667293061985	-0.0488208084595385
"RAD18"	0.893257212273745	0.49107542209456
"RAD2"	-0.0670091601322262	-0.459555262329543
"RAD23"	-0.134176171476178	-0.5947955479594
"RAD24"	-0.00512204394464773	-0.393531490153744
"RAD26"	0.0208489570352426	-0.336660956246461
"RAD27"	-0.903812506359644	-2.2897918565428
"RAD28"	0.0218423714260137	0.0845434794477987
"RAD30"	-0.0636553377502847	0.226545557683234
"RAD33"	-0.127968970696133	-0.3621623098855
"RAD34"	-0.0849983491730517	-0.160890005304561
"RAD4"	0.213883965529688	0.103268243103804
"RAD5"	0.685983611837908	0.569118975946012
"RAD50"	0.283104541415215	-0.483521715879681
"RAD51"	0.634854974401289	0.305573352164164
"RAD52"	0.0705774528817363	-0.180509657690391
"RAD54"	-0.579340225446983	-0.918923765526553
"RAD55"	-0.400319101490868	-0.168028111259197
"RAD57"	-0.167576792975134	0.200118043392912
"RAD59"	-0.348794562485726	-0.515076192118854
"RAD6"	0.445123145805512	0.245249177233724
"RAD61"	-0.131805435048137	-0.484479751258046
"RAD7"	-0.462031245781461	-0.38775025274257
"RAD9"	-0.0995395730608507	0.0640765532459283
"RAI1"	-0.625708936033941	-0.804882359460687
"RAM1"	NA	NA
"RAS1"	0.338411580282477	0.38506039748746
"RAS2"	0.31043714770558	0.103544020898743
"RAV1"	0.0431276654426959	-0.160568177401013
"RAV2"	0.386589422508361	-0.198571326238602
"RAX1"	-0.137786076457677	-0.0298382719175854
"RAX2"	-0.435247308996638	-0.239993913819615
"RBD2"	0.238863582643035	0.421084314172441
"RBG1"	-0.195786355089795	-0.00304504533347864
"RBG2"	0.036269534815191	-0.342966428455687
"RBH1"	0.092512162369219	-0.0533216711792426
"RBH2"	-0.128730332211674	-0.100114215673228
"RBK1"	-0.045210978856962	0.117765512178494
"RBL2"	-0.399467061826178	-0.0125951008764064
"RBS1"	0.0854478807873981	-0.209354761721273
"RCE1"	0.0654476909784527	0.00352093272698064
"RCF1"	-0.00158737301639767	-0.0582737231881479
"RCF2"	-0.0244537875525282	-0.0633095762258434
"RCH1"	-0.111803935572253	-0.365831227641772
"RCI37"	-0.304166465020093	-0.883023447848036
"RCI50"	-0.42506873794858	-0.534744119406592
"RCK1"	0.0117234978644332	0.103852854624193
"RCK2"	0.0390004617877264	0.226523072757787
"RCM1"	NA	NA
"RCN1"	-0.348482016303328	0.136904003270107
"RCN2"	-0.374117235018868	-0.033865823908268
"RCO1"	-0.0793392642220084	-0.141196018705593
"RCR1"	0.625624858307405	0.102375640690118
"RCR2"	-0.446977303974814	-0.26664873366447
"RCY1"	-1.73026425745948	-1.43726877415703
"RDH54"	0.123485542704082	-0.0578354584757249
"RDI1"	0.119762898183841	0.566699341041416
"RDL1"	0.0212442547631739	0.0995861979738444
"RDL2"	-0.193694314556496	-0.156262090524187
"RDR1"	0.339705224167493	0.136703868649733
"RDS1"	0.278739659733477	0.267024814661109
"RDS2"	-0.0357822553042942	0.203186180274271
"REC102"	-0.245320296048731	0.0570567276077602
"REC104"	-0.127054201725376	0.0752179541011931
"REC107"	-0.174788995317211	-0.258594200429073
"REC114"	0.341702876608555	0.514648135475404
"REC8"	-0.200830479622214	0.0599601008297162
"RED1"	0.0179570394168288	-0.11242365852696
"REE1"	0.478205756963376	-0.0325283646312372
"REF2"	-0.906755405069092	-1.48780660967894
"REG1"	-0.120711644603487	-0.324236401126099
"REG2"	-0.0165086865378461	-0.0529961677113695
"REH1"	0.459467914162322	0.82125539303435
"REI1"	-0.815090378556283	-1.73757158391786
"RER1"	0.0496454145517735	-0.181260642552762
"REV1"	0.17508619161607	-0.0545193344134446
"REV3"	-0.141406762081664	0.109183529864014
"REV7"	-0.19602004263362	-0.261819889646888
"REX2"	-0.215250601212766	-0.0285039278935143
"REX3"	-0.12716417430663	0.00564697508969534
"REX4"	0.187293731332999	0.154490185876487
"RFM1"	-0.27623724804078	-0.411161897105496
"RFS1"	0.133567888241403	-0.173411347202425
"RFU1"	0.350362688256976	0.325156165503348
"RFX1"	0.0154774724943733	-0.128656335420918
"RGA1"	-0.248527405534717	0.134134240308378
"RGA2"	0.0604487667532256	0.0765267686082341
"RGC1"	-0.131992837988977	-0.13189545519429
"RGD1"	-0.0842364254259768	-0.206084280188299
"RGD2"	0.20353936167124	-0.0415074121280937
"RGI1"	0.0587340638592086	-0.221426059347062
"RGI2"	0.275444290425867	-0.394099537282595
"RGL1"	0.1129025761869	0.949610923864596
"RGM1"	-0.0534816798954105	-0.0951989624932839
"RGP1"	-0.0500021585662373	0.0984717156002683
"RGS2"	-0.12576607523356	-0.0286032601854026
"RGT1"	0.158069724623282	0.168112407227357
"RGT2"	-0.0879080345827234	0.0532242683634111
"RHB1"	-0.200675781333563	-0.349416058734462
"RHO2"	-0.0737333162187723	-0.0751321159610044
"RHO4"	0.0558657153201749	-0.349480820765742
"RHO5"	-0.0542951102141088	0.0740724661459782
"RIB1"	0.00103048371593854	-0.122899723947732
"RIC1"	-0.0510674429871584	0.0730575326629791
"RIE1"	0.0861810621274975	0.44118965141486
"RIF1"	0.144261834976411	0.269066900591697
"RIF2"	0.148776456720412	0.215384165869311
"RIM1"	1.53046095509306	1.3607517778048
"RIM101"	0.197375119107479	0.125891185311292
"RIM11"	-0.242890411856301	-0.629451071870366
"RIM13"	-0.318195900882911	-0.23003190717206
"RIM15"	0.391003579616836	0.0826208314014127
"RIM20"	-0.0445797062158567	-0.0167418222277097
"RIM21"	-0.273149644524364	-0.368588037521102
"RIM4"	-0.136866478259731	0.039393304532532
"RIM8"	0.0904374875935875	0.0429200878738833
"RIM9"	0.0693364415407561	-0.0891682028205496
"RIP1"	-0.345452460883799	-0.84364044351833
"RIT1"	0.135112188082924	0.101624343423338
"RKM1"	0.0217230106979889	-0.0296033327868702
"RKM2"	0.190840961796984	0.331382289896169
"RKM3"	-0.420407109211641	-0.0260974514592142
"RKM4"	0.228269219791524	0.00940918740514213
"RKM5"	-0.326969128722672	0.00353994594805257
"RKR1"	0.465807069706457	0.57460319971706
"RLF2"	0.0146532931411076	0.0250138413310791
"RLM1"	-0.166435725896242	-0.298452901663799
"RMA1"	-0.276978762840569	0.255905547868893
"RMD1"	-0.68025259506394	-0.580648654192392
"RMD5"	0.281335831357348	0.971367808032441
"RMD6"	0.297851238223754	0.091150977404444
"RMD8"	-0.425063933123989	-0.171479040048668
"RMD9"	0.241238616312701	0.165032881878687
"RME1"	-0.0931762894656774	-0.225898894949748
"RMI1"	-0.172970230967287	-0.00305665298366535
"RML2"	1.78779663746195	1.3083044606437
"RMR1"	-0.39837892040516	-0.202474458487517
"RMT2"	-0.543837117943696	-0.349931638279205
"RNH1"	0.20801143580531	0.167381788833367
"RNH201"	0.0744149931024261	-0.00403426381605547
"RNH202"	-0.123569148090389	-0.196276422895848
"RNH203"	0.0202031775785196	-0.00999715318788322
"RNH70"	-0.720333962292329	-0.647457931278872
"RNP1"	0.000401799289364005	0.460022676108507
"RNQ1"	-0.231299360084791	-0.347628530020698
"RNR1"	0.00190555344479519	-0.05216438825939
"RNR3"	0.148695122478441	-0.483245040909351
"RNR4"	0.0271889925643951	-0.368438583045134
"RNY1"	0.000903566335568486	-0.00753032429718961
"ROD1"	-0.327708694564271	-0.111859432637585
"ROF1"	0.100206488391396	0.154567581124461
"ROG1"	-0.166085953665801	-0.0411044652678008
"ROG3"	0.14086652254206	0.231689670426133
"ROM1"	-0.440059771677624	-0.00102440299978922
"ROM2"	0.5379618333339	1.55234742289107
"ROQ1"	0.128417126134206	-0.0914912497906426
"ROT2"	0.0630563413441731	0.277445988472086
"ROX1"	-0.173042866276907	0.0958363177814636
"ROX3"	-0.106969526634805	-0.361573148384497
"ROY1"	0.00470319622029656	0.0768409680806041
"RPA12"	-0.17553416351002	-0.343669089287771
"RPA14"	-0.348724659083109	-0.387018827668261
"RPA34"	0.027745911938898	0.585113695535944
"RPA49"	-0.398791768765143	-0.870988412486713
"RPB4"	0.0832012801887037	0.0950096570894176
"RPB9"	0.301069119779671	-0.0718141483434172
"RPE1"	0.381228301365138	0.579081053569317
"RPH1"	0.437862830327612	0.670914587017116
"RPI1"	0.0479050763027308	0.203820999911308
"RPL11B"	0.305969944213759	0.455402586615001
"RPL12A"	0.163514823609079	0.172600494081392
"RPL12B"	0.0206677508395893	0.271315937760634
"RPL13A"	-0.171802115603916	-0.215769192875477
"RPL13B"	0.0285026609596398	-0.520046662016472
"RPL14A"	-0.354275297596668	-0.62632043580698
"RPL14B"	0.00114609004876694	-0.0475064843598947
"RPL15B"	-0.611906755164263	-0.818210753847414
"RPL16A"	-0.947097647662059	-1.49292411396287
"RPL16B"	-1.11127832629125	-1.30142490945824
"RPL17B"	0.0928394421595172	-0.475358546214876
"RPL18B"	-0.119799638797147	-0.152692797792048
"RPL19A"	-1.05103718011905	-0.801135443491262
"RPL19B"	-0.513051538724198	-1.1932768058051
"RPL1A"	-0.0907423524006738	0.039891435161468
"RPL1B"	0.778958567269949	0.827049506034413
"RPL20A"	-0.0761379810475235	0.0705882082065603
"RPL20B"	-0.487931163425163	-0.624233383395942
"RPL21A"	0.410251335399524	0.101912809901738
"RPL21B"	-0.565867979088315	-1.08702414124449
"RPL22A"	-0.603646684251614	-1.62034916764444
"RPL22B"	0.0903349874250942	0.0824131063845135
"RPL23A"	-0.441834051952529	-0.022856281497689
"RPL23B"	0.0503202302405479	-0.00234180434915864
"RPL24A"	-0.0194244996227564	-0.298853911019967
"RPL24B"	0.333698264032179	0.133822422761003
"RPL26A"	-0.15297934737093	-0.0144959130722794
"RPL26B"	-0.910745716433349	-1.12293905252114
"RPL27A"	-0.102914901573033	-0.399585257084104
"RPL27B"	-0.152001880527498	0.259259845608472
"RPL29"	-0.429268487665475	-0.761931348560743
"RPL2A"	-0.612007488861643	-1.03992606482722
"RPL2B"	-0.813207829228452	-0.802346462440813
"RPL31A"	-0.583111513373552	-1.59838489587109
"RPL31B"	-0.222501340493218	0.0128555746959501
"RPL33B"	-0.139840078331834	-0.0981288108523888
"RPL34A"	-0.212730481688977	-0.699653635333847
"RPL34B"	0.676714140640338	1.17835397840178
"RPL35A"	-0.25484511517114	-0.491978923744231
"RPL35B"	0.105946001016126	0.126393676418407
"RPL36A"	0.372926414529059	0.870927166366934
"RPL36B"	NA	NA
"RPL37A"	0.091388796760839	-0.0565745596547614
"RPL37B"	-0.210115425285977	-0.020113612446435
"RPL38"	-0.179486419821188	-0.0171238967306548
"RPL39"	-0.608898636618901	-1.28729939537077
"RPL40A"	-0.306032308567254	-0.131873855439706
"RPL40B"	-0.565468656310619	-0.750215501555707
"RPL41A"	-0.0144420232872444	0.101092581572507
"RPL41B"	0.074729137973621	0.339980555252315
"RPL42A"	-0.0334307587577779	0.00182657360556872
"RPL43A"	-0.0237308204539178	-0.0421677324677057
"RPL43B"	-0.0289245825614035	-0.295086513670788
"RPL4A"	-0.378650990275788	-0.304635351150679
"RPL6A"	0.13996416577689	-0.0489932588850288
"RPL6B"	-0.304205583615731	-0.273975168276472
"RPL7A"	NA	NA
"RPL7B"	0.309083125626275	0.480388635913847
"RPL8A"	-0.0858003521120879	0.004971293756102
"RPL8B"	-0.689192790993834	-0.6483199442415
"RPL9A"	-1.01038258217713	-0.537624209434515
"RPL9B"	0.11121826667524	0.357112405333701
"RPN10"	-0.0417945381143391	-0.462232596114733
"RPN13"	-0.424111343421999	-0.36467869563678
"RPN14"	-0.302398767836066	0.0520767660190234
"RPN4"	-1.99665460597859	-1.25317595688665
"RPO41"	NA	NA
"RPP1A"	0.132618254698864	0.128131829567913
"RPP1B"	0.248114502748147	0.243744866552885
"RPP2A"	-0.0830069042322408	-0.08354089145141
"RPS0A"	-0.29660551578602	-0.912438525135102
"RPS0B"	-0.764284807133675	-0.819175812874559
"RPS10A"	-0.981214330189256	-0.684834490785493
"RPS10B"	-0.288170697330786	-0.944976432525576
"RPS11A"	-0.548577238870868	-1.10135308959512
"RPS11B"	-0.43480175526468	-0.832497729787185
"RPS12"	0.0180369835960697	-0.00589487142152459
"RPS14A"	-0.806198290663896	-0.90526357650335
"RPS14B"	0.134222592928644	-0.102065989230256
"RPS16A"	-0.168304419048081	-0.791934167047664
"RPS16B"	-0.461225587462895	-0.188546484721262
"RPS17A"	0.113945197761764	-0.0819271338951925
"RPS17B"	-0.778513917430608	-0.455325192221629
"RPS18A"	-0.446954893425115	-0.308277000275214
"RPS18B"	0.0553525737841736	-0.15603808979091
"RPS19A"	-0.190531008592347	-0.254215444207082
"RPS19B"	0.00856835960677575	0.0105308162150928
"RPS1A"	0.112620673797903	-0.339748888141141
"RPS1B"	-0.102926206927643	-0.491724554102913
"RPS21A"	0.0138590308003873	0.0176144044744118
"RPS21B"	-0.013920093520926	-0.350074992772697
"RPS22A"	-0.0382767978493632	-0.351820049654209
"RPS22B"	-0.0780120836231718	0.118493957990413
"RPS23A"	-0.182641344678538	-0.715090440017462
"RPS23B"	-0.0448296759991209	-0.541790077136781
"RPS24A"	-0.205593678534098	-1.07335718376785
"RPS24B"	-0.386164961465732	-0.522872039307217
"RPS25A"	-0.6941386851884	-0.799922179767355
"RPS25B"	-0.387642459297101	-0.580659294326288
"RPS26B"	-0.469644426687303	-0.46838281942339
"RPS27A"	-0.148319917635349	-0.316383978954279
"RPS27B"	-0.0256841714942771	-0.588034763897417
"RPS28A"	-0.179725221212859	-0.547202344530241
"RPS28B"	-1.20553612563334	-1.7637835028121
"RPS29A"	-0.204792901261798	-0.492595797601526
"RPS29B"	0.246211191248676	1.30936678895432
"RPS30A"	-0.257260510680433	-0.503184277136931
"RPS30B"	-0.803588174784226	-0.580161344359685
"RPS4A"	-0.332772642575289	-0.322777096526355
"RPS4B"	0.710688620133152	-0.0263461652160393
"RPS6A"	-0.754859583826328	-0.669702646943947
"RPS6B"	-0.0975682674713152	0.096858042063061
"RPS7A"	-0.753983422691804	-1.17808890892451
"RPS7B"	-0.353534342351149	-0.861827810622994
"RPS8A"	-0.391571060433597	-0.0931311255325954
"RPS9A"	-0.0866034951356982	-0.21894473813726
"RPS9B"	0.0103038489544817	-0.00577535011349485
"RQC1"	-0.235905703959804	0.289708965039179
"RQC2"	0.185676979370665	0.112417509709853
"RQT4"	-0.19866383021381	-0.2206749651265
"RRD1"	-0.931362186264248	-1.81620494940933
"RRD2"	0.376438216481281	0.231358977273781
"RRF1"	2.19592079282191	1.51449286801239
"RRG1"	0.782551963782091	0.387326360140091
"RRG7"	-0.126734114151664	-0.567682992335851
"RRG8"	0.476065584943936	1.02368934365108
"RRG9"	0.0856344261951983	-0.163442785888988
"RRI1"	-0.35108414025822	0.057361952086524
"RRI2"	-0.409216246106317	-0.595883693893516
"RRM3"	-0.104109479248266	0.385493140139891
"RRN10"	0.0170602130376319	-0.0682477620345409
"RRP40"	-0.0831531492508512	-0.192431076005827
"RRP6"	-0.706467428642634	-1.37542633872343
"RRP8"	-1.12929127736322	-1.14553328510296
"RRT1"	0.110535479903363	0.0165332958245829
"RRT12"	0.327387808883104	0.18156037005852
"RRT13"	0.164304574032527	0.0126239883645887
"RRT14"	NA	NA
"RRT16"	-0.349218034488182	-0.95928906497388
"RRT2"	0.505553992731222	0.999064753425852
"RRT5"	0.184569747416678	0.32161080104731
"RRT6"	-0.243570343009141	-0.122579885918659
"RRT7"	-0.045090504713185	-0.211518929624831
"RRT8"	-0.0026040125462822	-0.0802955287041162
"RSA1"	-0.881769550171443	-1.70161879220288
"RSA3"	-0.0301700195298227	-0.144616865704324
"RSB1"	-0.00475830320560065	-0.0881806702669576
"RSC1"	0.17126271866319	0.201408101813113
"RSC2"	0.177495380049872	-0.24994169085727
"RSF1"	-0.560162498670057	-0.0350165348135567
"RSF2"	0.208686175314158	-0.342531056956517
"RSM18"	1.00486375886136	1.08561351331829
"RSM19"	1.15753234100846	0.616206517314383
"RSM22"	NA	NA
"RSM23"	1.31151212708854	1.39355562802276
"RSM24"	0.447476794952066	0.899545085430772
"RSM25"	1.24991405391184	1.09948750475102
"RSM26"	0.00855176251347255	0.0105429062413769
"RSM27"	1.31969139395047	1.24065102289626
"RSM28"	0.573048203679906	0.795500911974066
"RSM7"	1.00940699897141	0.466323587123896
"RSN1"	-0.00355691919748475	-0.0226136092573163
"RSO55"	-0.131134591483519	0.0711159483057071
"RSR1"	-0.140743388075092	-0.401623718269865
"RTA1"	0.0558595799205617	0.035559969955567
"RTC1"	-0.0825703971062127	-0.275767772845312
"RTC2"	0.67143373708576	-0.182521552651255
"RTC3"	-0.760043974443202	-0.547784615758966
"RTC4"	0.0063510415738367	0.19559787884045
"RTC5"	0.375183948592895	0.462819933450658
"RTC6"	0.0821737240799354	-0.246583155807235
"RTF1"	0.39907004915502	0.259306130074929
"RTG1"	-0.131553102080792	-0.65515267389186
"RTG2"	-0.58427411922439	-1.18788595019284
"RTG3"	0.112654455471096	-0.633024019940484
"RTK1"	0.311783272569886	0.283338468339098
"RTN1"	0.136760686789179	-0.240904298169834
"RTN2"	-0.138346839593247	-0.143486208377766
"RTR1"	-0.0140961307230034	-0.112069526299963
"RTR2"	-0.0248580017435775	-0.289978460221666
"RTS1"	-0.287298180639726	-0.292964687992773
"RTS3"	-0.186573291941398	0.247854568524554
"RTT10"	0.0797664901496848	-0.021292634347507
"RTT101"	-0.0385607429526262	-0.0545334668898162
"RTT102"	0.1337354366961	0.324311750808945
"RTT103"	2.31432909965608	2.2970229651367
"RTT106"	0.0135738376075209	0.148198845690201
"RTT107"	0.0676812813090515	-0.222104985819663
"RTT109"	-0.0399148758373875	-0.0190853842675216
"RUB1"	0.0710380635329736	-0.267404645989474
"RUD3"	0.0210231397535169	0.064986740711917
"RUP1"	-0.45961425643504	-0.247013401312437
"RVS161"	-1.12886993062789	-0.850526389408536
"RVS167"	-1.99413893139034	-1.69359048060616
"RXT2"	0.0167933202908096	0.0275575360839789
"RXT3"	0.0840103008323479	-0.155233013703204
"SAC1"	0.652827707144456	0.838447940443546
"SAC3"	0.122007175677885	-0.220643908109867
"SAC6"	NA	NA
"SAC7"	0.736588451692166	0.890192408985225
"SAE2"	-0.039729265984201	0.135553701139823
"SAE3"	-0.222010685604228	0.0840366926175045
"SAF1"	0.397976365492982	0.0167987604566082
"SAG1"	0.0429787280989256	-0.193796349579311
"SAK1"	0.0203103951655946	0.164117216453276
"SAL1"	0.0466724132423948	0.0529181069707672
"SAM1"	-0.0243663719764731	-0.196894728930937
"SAM2"	-0.105862438555853	-0.536827570638523
"SAM3"	-0.24434821685736	-0.227907801014703
"SAM37"	-0.16706098636238	-0.544400871740568
"SAM4"	0.0758688119656896	-0.00826836139976075
"SAN1"	0.0530517308540177	0.245484878730902
"SAP1"	-0.404705088479936	-0.0759833123348713
"SAP155"	-0.709362834057909	-1.09793767505008
"SAP185"	0.0413448526052212	0.0244489497030982
"SAP190"	0.6803185092194	1.26106221130086
"SAP30"	0.145094764146624	0.212429079853314
"SAP4"	-0.115442966320045	0.0896598529954564
"SAS2"	0.351856630675533	-0.0262604378467771
"SAS3"	0.30685836973943	0.095884981473394
"SAS4"	0.0328872093937744	0.0307979071039639
"SAS5"	-0.227088425643213	0.209465054975558
"SAT4"	0.620639931705529	0.534591177751378
"SAW1"	0.0697374410890008	-0.00394091358052796
"SAY1"	0.0561380394612064	-0.0907973307395119
"SBA1"	0.0925294613308635	0.120432538523089
"SBE2"	0.16346887552296	-0.0261576376151673
"SBE22"	-0.261783844796934	0.244236981756493
"SBH1"	-0.0267597221252429	-0.0370192713175004
"SBH2"	0.040536810939896	0.204151735500399
"SBP1"	0.892205991125661	1.46522739591283
"SCD6"	-0.3916123374179	-0.436377866428183
"SCH9"	NA	NA
"SCJ1"	-0.786014858539535	-0.60579128677039
"SCM4"	-0.410902547421954	0.0385071685961218
"SCO1"	NA	NA
"SCO2"	-0.142879324463052	-0.401589251143371
"SCP1"	-0.0432622365747979	0.175579007388953
"SCP160"	1.36197180875353	0.503154795189536
"SCS2"	-0.0222468060755859	0.2788427591687
"SCS22"	0.0293140837979161	-0.0561100239521535
"SCS3"	-0.208399970326529	-0.540731032083635
"SCS7"	-0.996082481389115	-1.15368430594368
"SCT1"	-0.0238260139044887	0.142335388514551
"SCW10"	0.431784514286974	1.0409737125807
"SCW11"	0.0601854477170342	0.0053561032911197
"SCW4"	-0.223328238528485	-0.0467395932717942
"SCY1"	-0.533714666620727	-0.435957600106733
